1.853540	.361435
1.856681	.359108
1.859823	.356776
1.862965	.354440
1.866106	.352099
1.869248	.349754
1.872389	.347405
1.875531	.345051
1.878673	.342693
1.881814	.340330
1.884956	.337963
1.888097	.335592
1.891239	.333217
1.894380	.330837
1.897522	.328453
1.900664	.326065
1.903805	.323673
1.906947	.321277
1.910088	.318876
1.913230	.316472
1.916372	.314063
1.919513	.311651
1.922655	.309234
1.925796	.306813
1.928938	.304389
1.932080	.301960
1.935221	.299528
1.938363	.297092
1.941504	.294652
1.944646	.292208
1.947788	.289760
1.950929	.287308
1.954071	.284853
1.957212	.282394
1.960354	.279932
1.963496	.277465
1.966637	.274995
1.969779	.272522
1.972920	.270045
1.976062	.267564
1.979203	.265080
1.982345	.262592
1.985487	.260101
1.988628	.257606
1.991770	.255108
1.994911	.252607
1.998053	.250102
2.001195	.247594
2.004336	.245082
2.007478	.242568
2.010619	.240050
2.013761	.237528
2.016903	.235004
2.020044	.232476
2.023186	.229945
2.026327	.227412
2.029469	.224875
2.032611	.222334
2.035752	.219791
2.038894	.217245
2.042035	.214696
2.045177	.212144
2.048319	.209589
2.051460	.207031
2.054602	.204470
2.057743	.201906
2.060885	.199340
2.064027	.196770
2.067168	.194198
2.070310	.191623
2.073451	.189046
2.076593	.186466
2.079734	.183883
2.082876	.181297
2.086018	.178709
2.089159	.176118
2.092301	.173525
2.095442	.170929
2.098584	.168331
2.101726	.165730
2.104867	.163127
2.108009	.160521
2.111150	.157913
2.114292	.155302
2.117434	.152690
2.120575	.150075
2.123717	.147457
2.126858	.144838
2.130000	.142216
2.133142	.139592
2.136283	.136966
2.139425	.134337
2.142566	.131707
2.145708	.129074
2.148850	.126440
2.151991	.123803
2.155133	.121164
2.158274	.118524
2.161416	.115881
2.164557	.113237
2.167699	.110590
2.170841	.107942
2.173982	.105292
2.177124	.102640
2.180265	.099986
2.183407	.097331
2.186549	.094674
2.189690	.092015
2.192832	.089354
2.195973	.086692
2.199115	.084029
2.202257	.081363
2.205398	.078696
2.208540	.076028
2.211681	.073358
2.214823	.070686
2.217965	.068014
2.221106	.065339
2.224248	.062664
2.227389	.059987
2.230531	.057308
2.233673	.054629
2.236814	.051948
2.239956	.049265
2.243097	.046582
2.246239	.043897
2.249380	.041212
2.252522	.038525
2.255664	.035837
2.258805	.033147
2.261947	.030457
2.265088	.027766
2.268230	.025074
2.271372	.022381
2.274513	.019687
2.277655	.016992
2.280796	.014296
2.283938	.011599
2.287080	.008901
2.290221	.006203
2.293363	.003504
2.296504	.000804
2.299646	-.001897
2.302788	-.004598
2.305929	-.007300
2.309071	-.010003
2.312212	-.012706
2.315354	-.015410
2.318496	-.018114
2.321637	-.020819
2.324779	-.023524
2.327920	-.026230
2.331062	-.028936
2.334204	-.031643
2.337345	-.034350
2.340487	-.037057
2.343628	-.039765
2.346770	-.042473
2.349911	-.045181
2.353053	-.047890
2.356195	-.050599
2.359336	-.053308
2.362478	-.056017
2.365619	-.058726
2.368761	-.061435
2.371903	-.064144
2.375044	-.066854
2.378186	-.069563
2.381327	-.072273
2.384469	-.074982
2.387611	-.077691
2.390752	-.080401
2.393894	-.083110
2.397035	-.085819
2.400177	-.088527
2.403319	-.091236
2.406460	-.093944
2.409602	-.096652
2.412743	-.099360
2.415885	-.102067
2.419027	-.104774
2.422168	-.107481
2.425310	-.110187
2.428451	-.112893
2.431593	-.115598
2.434734	-.118303
2.437876	-.121008
2.441018	-.123711
2.444159	-.126415
2.447301	-.129117
2.450442	-.131819
2.453584	-.134521
2.456726	-.137221
2.459867	-.139921
2.463009	-.142621
2.466150	-.145319
2.469292	-.148017
2.472434	-.150713
2.475575	-.153409
2.478717	-.156104
2.481858	-.158799
2.485000	-.161492
2.488142	-.164184
2.491283	-.166875
2.494425	-.169566
2.497566	-.172255
2.500708	-.174943
2.503850	-.177630
2.506991	-.180316
2.510133	-.183001
2.513274	-.185684
2.516416	-.188367
2.519557	-.191048
2.522699	-.193728
2.525841	-.196406
2.528982	-.199083
2.532124	-.201759
2.535265	-.204434
2.538407	-.207107
2.541549	-.209779
2.544690	-.212449
2.547832	-.215117
2.550973	-.217785
2.554115	-.220450
2.557257	-.223114
2.560398	-.225777
2.563540	-.228438
2.566681	-.231097
2.569823	-.233754
2.572965	-.236410
2.576106	-.239064
2.579248	-.241717
2.582389	-.244367
2.585531	-.247016
2.588673	-.249663
2.591814	-.252308
